mturk,private,lon,ses,round,gameperiod,group,type,subject,payperiod,paygame,k,urn,q1,q2,q3,q4,guess,guess2,orange,rt,rt2,unique
0,0,0,171010_1149,1,19,2,3,7,27,3,.34091839,2,,,,,.5,,0,23,,1007
0,0,0,171010_1149,1,19,3,1,16,13,4,.99454165,2,,,,,.54000002,,0,25,,1016
0,0,0,171010_1149,1,19,3,2,10,19,2,.01061463,2,,,,,.69999999,,0,23,,1010
0,0,0,171010_1149,1,19,3,3,8,13,2,.98318744,2,,,,,.5,,0,26,,1008
0,0,0,171010_1149,1,19,4,1,6,8,2,.54433078,1,,,,,.60000002,,1,23,,1006
0,0,0,171010_1149,1,19,4,2,12,13,1,.23069778,1,,,,,1,,1,25,,1012
0,0,0,171010_1149,1,19,4,3,4,17,5,.57267815,1,,,,,1,,1,27,,1004
0,0,0,171010_1149,1,19,5,1,11,17,5,.32637706,1,,,,,1,,1,27,,1011
0,0,0,171010_1149,1,19,5,2,9,15,2,.91650194,1,,,,,.5,,1,27,,1009
0,0,0,171010_1149,1,19,5,3,15,7,1,.81517345,1,,,,,.0099999998,,1,27,,1015
0,0,0,171010_1149,1,20,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,16,,1003
0,0,0,171010_1149,1,20,1,2,5,7,2,.34699857,1,,,,,.89999998,,1,26,,1005
0,0,0,171010_1149,1,20,1,3,14,28,2,.88447332,1,,,,,.94999999,,1,28,,1014
0,0,0,171010_1149,1,20,2,1,13,5,5,.11806634,2,,,,,.69999999,,0,24,,1013
0,0,0,171010_1149,1,20,2,2,2,2,5,.34276125,2,,,,,.1,,0,28,,1002
0,0,0,171010_1149,1,20,2,3,7,27,3,.34091839,2,,,,,.5,,0,26,,1007
0,0,0,171010_1149,1,20,3,1,16,13,4,.99454165,2,,,,,.50999999,,0,24,,1016
0,0,0,171010_1149,1,20,3,2,10,19,2,.01061463,2,,,,,.5,,0,21,,1010
0,0,0,171010_1149,1,20,3,3,8,13,2,.98318744,2,,,,,.5,,0,25,,1008
0,0,0,171010_1149,1,20,4,1,6,8,2,.54433078,1,,,,,.40000001,,1,23,,1006
0,0,0,171010_1149,1,20,4,2,12,13,1,.23069778,1,,,,,.88,,1,23,,1012
0,0,0,171010_1149,1,20,4,3,4,17,5,.57267815,1,,,,,1,,1,27,,1004
0,0,0,171010_1149,1,20,5,1,11,17,5,.32637706,1,,,,,1,,1,26,,1011
0,0,0,171010_1149,1,20,5,2,9,15,2,.91650194,1,,,,,1,,1,26,,1009
0,0,0,171010_1149,1,20,5,3,15,7,1,.81517345,1,,,,,.1,,1,9,,1015
0,0,0,171010_1149,1,21,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,21,,1003
0,0,0,171010_1149,1,21,1,2,5,7,2,.34699857,1,,,,,.89999998,,1,26,,1005
0,0,0,171010_1149,1,21,1,3,14,28,2,.88447332,1,,,,,.95999998,,1,26,,1014
0,0,0,171010_1149,1,21,2,1,13,5,5,.11806634,2,,,,,.69999999,,0,24,,1013
0,0,0,171010_1149,1,21,2,2,2,2,5,.34276125,2,,,,,0,,0,27,,1002
0,0,0,171010_1149,1,21,2,3,7,27,3,.34091839,2,,,,,.5,,0,22,,1007
0,0,0,171010_1149,1,21,3,1,16,13,4,.99454165,2,,,,,.51999998,,0,27,,1016
0,0,0,171010_1149,1,21,3,2,10,19,2,.01061463,2,,,,,.30000001,,0,26,,1010
0,0,0,171010_1149,1,21,3,3,8,13,2,.98318744,2,,,,,.5,,0,-5,,1008
0,0,0,171010_1149,1,21,4,1,6,8,2,.54433078,1,,,,,.1,,0,22,,1006
0,0,0,171010_1149,1,21,4,2,12,13,1,.23069778,1,,,,,0,,0,24,,1012
0,0,0,171010_1149,1,21,4,3,4,17,5,.57267815,1,,,,,0,,0,27,,1004
0,0,0,171010_1149,1,21,5,1,11,17,5,.32637706,1,,,,,1,,0,28,,1011
0,0,0,171010_1149,1,21,5,2,9,15,2,.91650194,1,,,,,.5,,0,20,,1009
0,0,0,171010_1149,1,21,5,3,15,7,1,.81517345,1,,,,,.1,,0,23,,1015
0,0,0,171010_1149,1,22,1,1,3,21,1,.050432529,1,,,,,.5,,0,17,,1003
0,0,0,171010_1149,1,22,1,2,5,7,2,.34699857,1,,,,,.60000002,,0,22,,1005
0,0,0,171010_1149,1,22,1,3,14,28,2,.88447332,1,,,,,.77999997,,0,23,,1014
0,0,0,171010_1149,1,22,2,1,13,5,5,.11806634,2,,,,,.40000001,,1,16,,1013
0,0,0,171010_1149,1,22,2,2,2,2,5,.34276125,2,,,,,0,,1,22,,1002
0,0,0,171010_1149,1,22,2,3,7,27,3,.34091839,2,,,,,.5,,1,24,,1007
0,0,0,171010_1149,1,22,3,1,16,13,4,.99454165,2,,,,,.5,,1,24,,1016
0,0,0,171010_1149,1,22,3,2,10,19,2,.01061463,2,,,,,.69999999,,1,26,,1010
0,0,0,171010_1149,1,22,3,3,8,13,2,.98318744,2,,,,,.5,,1,27,,1008
0,0,0,171010_1149,1,22,4,1,6,8,2,.54433078,1,,,,,.69999999,,1,20,,1006
0,0,0,171010_1149,1,22,4,2,12,13,1,.23069778,1,,,,,1,,1,25,,1012
0,0,0,171010_1149,1,22,4,3,4,17,5,.57267815,1,,,,,1,,1,9,,1004
0,0,0,171010_1149,1,22,5,1,11,17,5,.32637706,1,,,,,1,,0,28,,1011
0,0,0,171010_1149,1,22,5,2,9,15,2,.91650194,1,,,,,.5,,0,25,,1009
0,0,0,171010_1149,1,22,5,3,15,7,1,.81517345,1,,,,,.1,,0,24,,1015
0,0,0,171010_1149,1,23,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,26,,1003
0,0,0,171010_1149,1,23,1,2,5,7,2,.34699857,1,,,,,.80000001,,1,25,,1005
0,0,0,171010_1149,1,23,1,3,14,28,2,.88447332,1,,,,,.98000002,,1,26,,1014
0,0,0,171010_1149,1,23,2,1,13,5,5,.11806634,2,,,,,.80000001,,0,23,,1013
0,0,0,171010_1149,1,23,2,2,2,2,5,.34276125,2,,,,,0,,0,28,,1002
0,0,0,171010_1149,1,23,2,3,7,27,3,.34091839,2,,,,,.5,,0,21,,1007
0,0,0,171010_1149,1,23,3,1,16,13,4,.99454165,2,,,,,.49000001,,0,27,,1016
0,0,0,171010_1149,1,23,3,2,10,19,2,.01061463,2,,,,,.40000001,,0,24,,1010
0,0,0,171010_1149,1,23,3,3,8,13,2,.98318744,2,,,,,.1,,0,7,,1008
0,0,0,171010_1149,1,23,4,1,6,8,2,.54433078,1,,,,,.5,,1,25,,1006
0,0,0,171010_1149,1,23,4,2,12,13,1,.23069778,1,,,,,.88999999,,1,24,,1012
0,0,0,171010_1149,1,23,4,3,4,17,5,.57267815,1,,,,,1,,1,15,,1004
0,0,0,171010_1149,1,23,5,1,11,17,5,.32637706,1,,,,,1,,0,28,,1011
0,0,0,171010_1149,1,23,5,2,9,15,2,.91650194,1,,,,,0,,0,14,,1009
0,0,0,171010_1149,1,23,5,3,15,7,1,.81517345,1,,,,,.1,,0,25,,1015
0,0,0,171010_1149,1,24,1,1,3,21,1,.050432529,1,,,,,.1,,0,20,,1003
0,0,0,171010_1149,1,24,1,2,5,7,2,.34699857,1,,,,,.89999998,,0,26,,1005
0,0,0,171010_1149,1,24,1,3,14,28,2,.88447332,1,,,,,.75,,0,21,,1014
0,0,0,171010_1149,1,24,2,1,13,5,5,.11806634,2,,,,,.69999999,,0,20,,1013
0,0,0,171010_1149,1,24,2,2,2,2,5,.34276125,2,,,,,.5,,0,27,,1002
0,0,0,171010_1149,1,24,2,3,7,27,3,.34091839,2,,,,,.40000001,,0,-14,,1007
0,0,0,171010_1149,1,24,3,1,16,13,4,.99454165,2,,,,,.47999999,,0,26,,1016
0,0,0,171010_1149,1,24,3,2,10,19,2,.01061463,2,,,,,.2,,0,20,,1010
0,0,0,171010_1149,1,24,3,3,8,13,2,.98318744,2,,,,,.1,,0,25,,1008
0,0,0,171010_1149,1,24,4,1,6,8,2,.54433078,1,,,,,0,,1,25,,1006
0,0,0,171010_1149,1,24,4,2,12,13,1,.23069778,1,,,,,.99000001,,1,25,,1012
0,0,0,171010_1149,1,24,4,3,4,17,5,.57267815,1,,,,,1,,1,-9,,1004
0,0,0,171010_1149,1,24,5,1,11,17,5,.32637706,1,,,,,1,,1,27,,1011
0,0,0,171010_1149,1,24,5,2,9,15,2,.91650194,1,,,,,0,,1,28,,1009
0,0,0,171010_1149,1,24,5,3,15,7,1,.81517345,1,,,,,.16,,1,17,,1015
0,0,0,171010_1149,1,25,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,26,,1003
0,0,0,171010_1149,1,25,1,2,5,7,2,.34699857,1,,,,,1,,1,27,,1005
0,0,0,171010_1149,1,25,1,3,14,28,2,.88447332,1,,,,,.87,,1,20,,1014
0,0,0,171010_1149,1,25,2,1,13,5,5,.11806634,2,,,,,.80000001,,0,12,,1013
0,0,0,171010_1149,1,25,2,2,2,2,5,.34276125,2,,,,,.40000001,,0,27,,1002
0,0,0,171010_1149,1,25,2,3,7,27,3,.34091839,2,,,,,.2,,0,18,,1007
0,0,0,171010_1149,1,25,3,1,16,13,4,.99454165,2,,,,,.49000001,,0,27,,1016
0,0,0,171010_1149,1,25,3,2,10,19,2,.01061463,2,,,,,.2,,0,27,,1010
0,0,0,171010_1149,1,25,3,3,8,13,2,.98318744,2,,,,,.1,,0,17,,1008
0,0,0,171010_1149,1,25,4,1,6,8,2,.54433078,1,,,,,.60000002,,1,20,,1006
0,0,0,171010_1149,1,25,4,2,12,13,1,.23069778,1,,,,,.73000002,,1,22,,1012
0,0,0,171010_1149,1,25,4,3,4,17,5,.57267815,1,,,,,1,,1,1,,1004
0,0,0,171010_1149,1,25,5,1,11,17,5,.32637706,1,,,,,1,,0,27,,1011
0,0,0,171010_1149,1,25,5,2,9,15,2,.91650194,1,,,,,.5,,0,27,,1009
0,0,0,171010_1149,1,25,5,3,15,7,1,.81517345,1,,,,,1,,0,12,,1015
0,0,0,171010_1149,1,26,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,26,,1003
0,0,0,171010_1149,1,26,1,2,5,7,2,.34699857,1,,,,,.99000001,,1,24,,1005
0,0,0,171010_1149,1,26,1,3,14,28,2,.88447332,1,,,,,.88999999,,1,24,,1014
0,0,0,171010_1149,1,26,2,1,13,5,5,.11806634,2,,,,,.80000001,,0,18,,1013
0,0,0,171010_1149,1,26,2,2,2,2,5,.34276125,2,,,,,0,,0,26,,1002
0,0,0,171010_1149,1,26,2,3,7,27,3,.34091839,2,,,,,.30000001,,0,17,,1007
0,0,0,171010_1149,1,26,3,1,16,13,4,.99454165,2,,,,,.49000001,,1,24,,1016
0,0,0,171010_1149,1,26,3,2,10,19,2,.01061463,2,,,,,.30000001,,1,19,,1010
0,0,0,171010_1149,1,26,3,3,8,13,2,.98318744,2,,,,,.40000001,,1,22,,1008
0,0,0,171010_1149,1,26,4,1,6,8,2,.54433078,1,,,,,1,,1,26,,1006
0,0,0,171010_1149,1,26,4,2,12,13,1,.23069778,1,,,,,.81999999,,1,25,,1012
0,0,0,171010_1149,1,26,4,3,4,17,5,.57267815,1,,,,,1,,1,16,,1004
0,0,0,171010_1149,1,26,5,1,11,17,5,.32637706,1,,,,,1,,0,28,,1011
0,0,0,171010_1149,1,26,5,2,9,15,2,.91650194,1,,,,,0,,0,26,,1009
0,0,0,171010_1149,1,26,5,3,15,7,1,.81517345,1,,,,,.81,,0,26,,1015
0,0,0,171010_1149,1,27,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,25,,1003
0,0,0,171010_1149,1,27,1,2,5,7,2,.34699857,1,,,,,1,,1,27,,1005
0,0,0,171010_1149,1,27,1,3,14,28,2,.88447332,1,,,,,.92000002,,1,21,,1014
0,0,0,171010_1149,1,27,2,1,13,5,5,.11806634,2,,,,,.2,,1,27,,1013
0,0,0,171010_1149,1,27,2,2,2,2,5,.34276125,2,,,,,.5,,1,26,,1002
0,0,0,171010_1149,1,27,2,3,7,27,3,.34091839,2,,,,,.30000001,,1,25,,1007
0,0,0,171010_1149,1,27,3,1,16,13,4,.99454165,2,,,,,.47,,0,24,,1016
0,0,0,171010_1149,1,27,3,2,10,19,2,.01061463,2,,,,,.2,,0,23,,1010
0,0,0,171010_1149,1,27,3,3,8,13,2,.98318744,2,,,,,.2,,0,22,,1008
0,0,0,171010_1149,1,27,4,1,6,8,2,.54433078,1,,,,,.69999999,,1,18,,1006
0,0,0,171010_1149,1,27,4,2,12,13,1,.23069778,1,,,,,.91000003,,1,25,,1012
0,0,0,171010_1149,1,27,4,3,4,17,5,.57267815,1,,,,,1,,1,23,,1004
0,0,0,171010_1149,1,27,5,1,11,17,5,.32637706,1,,,,,1,,1,28,,1011
0,0,0,171010_1149,1,27,5,2,9,15,2,.91650194,1,,,,,1,,1,21,,1009
0,0,0,171010_1149,1,27,5,3,15,7,1,.81517345,1,,,,,.81,,1,20,,1015
0,0,0,171010_1149,1,28,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,24,,1003
0,0,0,171010_1149,1,28,1,2,5,7,2,.34699857,1,,,,,1,,1,29,,1005
0,0,0,171010_1149,1,28,1,3,14,28,2,.88447332,1,,,,,.99000001,,1,20,,1014
0,0,0,171010_1149,1,28,2,1,13,5,5,.11806634,2,,,,,.69999999,,0,21,,1013
0,0,0,171010_1149,1,28,2,2,2,2,5,.34276125,2,,,,,.60000002,,0,28,,1002
0,0,0,171010_1149,1,28,2,3,7,27,3,.34091839,2,,,,,.5,,0,24,,1007
0,0,0,171010_1149,1,28,3,1,16,13,4,.99454165,2,,,,,.47999999,,0,18,,1016
0,0,0,171010_1149,1,28,3,2,10,19,2,.01061463,2,,,,,0,,0,23,,1010
0,0,0,171010_1149,1,28,3,3,8,13,2,.98318744,2,,,,,.1,,0,23,,1008
0,0,0,171010_1149,1,28,4,1,6,8,2,.54433078,1,,,,,1,,1,26,,1006
0,0,0,171010_1149,1,28,4,2,12,13,1,.23069778,1,,,,,.83999997,,1,26,,1012
0,0,0,171010_1149,1,28,4,3,4,17,5,.57267815,1,,,,,1,,1,21,,1004
0,0,0,171010_1149,1,28,5,1,11,17,5,.32637706,1,,,,,1,,0,28,,1011
0,0,0,171010_1149,1,28,5,2,9,15,2,.91650194,1,,,,,.5,,0,24,,1009
0,0,0,171010_1149,1,28,5,3,15,7,1,.81517345,1,,,,,.0099999998,,0,5,,1015
0,0,0,171010_1149,1,29,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,23,,1003
0,0,0,171010_1149,1,29,1,2,5,7,2,.34699857,1,,,,,1,,1,29,,1005
0,0,0,171010_1149,1,29,1,3,14,28,2,.88447332,1,,,,,1,,1,28,,1014
0,0,0,171010_1149,1,29,2,1,13,5,5,.11806634,2,,,,,.69999999,,0,24,,1013
0,0,0,171010_1149,1,29,2,2,2,2,5,.34276125,2,,,,,.5,,0,28,,1002
0,0,0,171010_1149,1,29,2,3,7,27,3,.34091839,2,,,,,0,,0,22,,1007
0,0,0,171010_1149,1,29,3,1,16,13,4,.99454165,2,,,,,.46000001,,1,24,,1016
0,0,0,171010_1149,1,29,3,2,10,19,2,.01061463,2,,,,,.30000001,,1,18,,1010
0,0,0,171010_1149,1,29,3,3,8,13,2,.98318744,2,,,,,.2,,1,21,,1008
0,0,0,171010_1149,1,29,4,1,6,8,2,.54433078,1,,,,,.60000002,,1,24,,1006
0,0,0,171010_1149,1,29,4,2,12,13,1,.23069778,1,,,,,.99000001,,1,27,,1012
0,0,0,171010_1149,1,29,4,3,4,17,5,.57267815,1,,,,,1,,1,24,,1004
0,0,0,171010_1149,1,29,5,1,11,17,5,.32637706,1,,,,,1,,0,27,,1011
0,0,0,171010_1149,1,29,5,2,9,15,2,.91650194,1,,,,,.5,,0,16,,1009
0,0,0,171010_1149,1,29,5,3,15,7,1,.81517345,1,,,,,.81,,0,2,,1015
0,0,0,171010_1149,1,30,1,1,3,21,1,.050432529,1,,,,,.89999998,,1,26,,1003
0,0,0,171010_1149,1,30,1,2,5,7,2,.34699857,1,,,,,1,,1,27,,1005
0,0,0,171010_1149,1,30,1,3,14,28,2,.88447332,1,,,,,1,,1,26,,1014
0,0,0,171010_1149,1,30,2,1,13,5,5,.11806634,2,,,,,.30000001,,1,16,,1013
0,0,0,171010_1149,1,30,2,2,2,2,5,.34276125,2,,,,,.40000001,,1,26,,1002
0,0,0,171010_1149,1,30,2,3,7,27,3,.34091839,2,,,,,0,,1,14,,1007
0,0,0,171010_1149,1,30,3,1,16,13,4,.99454165,2,,,,,.44999999,,0,24,,1016
0,0,0,171010_1149,1,30,3,2,10,19,2,.01061463,2,,,,,0,,0,26,,1010
0,0,0,171010_1149,1,30,3,3,8,13,2,.98318744,2,,,,,.2,,0,22,,1008
0,0,0,171010_1149,1,30,4,1,6,8,2,.54433078,1,,,,,.2,,0,23,,1006
0,0,0,171010_1149,1,30,4,2,12,13,1,.23069778,1,,,,,0,,0,26,,1012
0,0,0,171010_1149,1,30,4,3,4,17,5,.57267815,1,,,,,1,,0,-7,,1004
0,0,0,171010_1149,1,30,5,1,11,17,5,.32637706,1,,,,,1,,1,27,,1011
0,0,0,171010_1149,1,30,5,2,9,15,2,.91650194,1,,,,,.5,,1,2,,1009
0,0,0,171010_1149,1,30,5,3,15,7,1,.81517345,1,,,,,.1,,1,21,,1015
0,0,0,171010_1149,2,1,1,1,3,21,1,.77606452,2,,,,,.1,,0,20,,1003
0,0,0,171010_1149,2,1,1,2,5,7,2,.092170462,2,,,,,.30000001,,0,1,,1005
0,0,0,171010_1149,2,1,1,3,14,28,2,.47014785,2,,,,,.37,,0,20,,1014
0,0,0,171010_1149,2,1,2,1,13,5,5,.89399052,1,,,,,0,,1,14,,1013
0,0,0,171010_1149,2,1,2,2,2,2,5,.074006043,1,,,,,.5,,1,26,,1002
0,0,0,171010_1149,2,1,2,3,7,27,3,.58090955,1,,,,,.5,,1,22,,1007
0,0,0,171010_1149,2,1,3,1,16,13,4,.44648093,2,,,,,.47999999,,1,6,,1016
0,0,0,171010_1149,2,1,3,2,10,19,2,.49767789,2,,,,,.80000001,,1,19,,1010
0,0,0,171010_1149,2,1,3,3,8,13,2,.83413738,2,,,,,0,,1,11,,1008
0,0,0,171010_1149,2,1,4,1,6,8,2,.46260455,2,,,,,.33000001,,0,14,,1006
0,0,0,171010_1149,2,1,4,2,12,13,1,.40052176,2,,,,,0,,0,16,,1012
0,0,0,171010_1149,2,1,4,3,4,17,5,.93246633,2,,,,,0,,0,16,,1004
0,0,0,171010_1149,2,1,5,1,11,17,5,.069708787,2,,,,,.5,,0,25,,1011
0,0,0,171010_1149,2,1,5,2,9,15,2,.99557215,2,,,,,.5,,0,18,,1009
0,0,0,171010_1149,2,1,5,3,15,7,1,.81305665,2,,,,,.0099999998,,0,0,,1015
0,0,0,171010_1149,2,2,1,1,3,21,1,.77606452,2,,,,,.5,,1,20,,1003
0,0,0,171010_1149,2,2,1,2,5,7,2,.092170462,2,,,,,.5,,1,10,,1005
0,0,0,171010_1149,2,2,1,3,14,28,2,.47014785,2,,,,,.75,,1,21,,1014
0,0,0,171010_1149,2,2,2,1,13,5,5,.89399052,1,,,,,.1,,1,25,,1013
0,0,0,171010_1149,2,2,2,2,2,2,5,.074006043,1,,,,,1,,1,25,,1002
0,0,0,171010_1149,2,2,2,3,7,27,3,.58090955,1,,,,,.5,,1,26,,1007
0,0,0,171010_1149,2,2,3,1,16,13,4,.44648093,2,,,,,.50999999,,0,21,,1016
0,0,0,171010_1149,2,2,3,2,10,19,2,.49767789,2,,,,,.2,,0,17,,1010
0,0,0,171010_1149,2,2,3,3,8,13,2,.83413738,2,,,,,.5,,0,23,,1008
0,0,0,171010_1149,2,2,4,1,6,8,2,.46260455,2,,,,,.5,,0,26,,1006
0,0,0,171010_1149,2,2,4,2,12,13,1,.40052176,2,,,,,.88,,0,19,,1012
0,0,0,171010_1149,2,2,4,3,4,17,5,.93246633,2,,,,,0,,0,23,,1004
0,0,0,171010_1149,2,2,5,1,11,17,5,.069708787,2,,,,,.5,,0,26,,1011
0,0,0,171010_1149,2,2,5,2,9,15,2,.99557215,2,,,,,.5,,0,27,,1009
0,0,0,171010_1149,2,2,5,3,15,7,1,.81305665,2,,,,,.0099999998,,0,26,,1015
0,0,0,171010_1149,2,3,1,1,3,21,1,.77606452,2,,,,,.1,,0,27,,1003
0,0,0,171010_1149,2,3,1,2,5,7,2,.092170462,2,,,,,0,,0,26,,1005
0,0,0,171010_1149,2,3,1,3,14,28,2,.47014785,2,,,,,.31999999,,0,23,,1014
0,0,0,171010_1149,2,3,2,1,13,5,5,.89399052,1,,,,,.1,,1,25,,1013
0,0,0,171010_1149,2,3,2,2,2,2,5,.074006043,1,,,,,.89999998,,1,27,,1002
0,0,0,171010_1149,2,3,2,3,7,27,3,.58090955,1,,,,,.5,,1,26,,1007
0,0,0,171010_1149,2,3,3,1,16,13,4,.44648093,2,,,,,.49000001,,0,14,,1016
0,0,0,171010_1149,2,3,3,2,10,19,2,.49767789,2,,,,,.1,,0,24,,1010
0,0,0,171010_1149,2,3,3,3,8,13,2,.83413738,2,,,,,.1,,0,10,,1008
0,0,0,171010_1149,2,3,4,1,6,8,2,.46260455,2,,,,,.5,,0,26,,1006
0,0,0,171010_1149,2,3,4,2,12,13,1,.40052176,2,,,,,.25,,0,23,,1012
0,0,0,171010_1149,2,3,4,3,4,17,5,.93246633,2,,,,,0,,0,28,,1004
0,0,0,171010_1149,2,3,5,1,11,17,5,.069708787,2,,,,,0,,1,17,,1011
0,0,0,171010_1149,2,3,5,2,9,15,2,.99557215,2,,,,,.5,,1,23,,1009
0,0,0,171010_1149,2,3,5,3,15,7,1,.81305665,2,,,,,.0099999998,,1,3,,1015
0,0,0,171010_1149,2,4,1,1,3,21,1,.77606452,2,,,,,.5,,1,20,,1003
0,0,0,171010_1149,2,4,1,2,5,7,2,.092170462,2,,,,,.80000001,,1,23,,1005
0,0,0,171010_1149,2,4,1,3,14,28,2,.47014785,2,,,,,.56999999,,1,19,,1014
0,0,0,171010_1149,2,4,2,1,13,5,5,.89399052,1,,,,,0,,1,19,,1013
0,0,0,171010_1149,2,4,2,2,2,2,5,.074006043,1,,,,,1,,1,28,,1002
0,0,0,171010_1149,2,4,2,3,7,27,3,.58090955,1,,,,,.5,,1,25,,1007
0,0,0,171010_1149,2,4,3,1,16,13,4,.44648093,2,,,,,.49000001,,1,23,,1016
0,0,0,171010_1149,2,4,3,2,10,19,2,.49767789,2,,,,,.69999999,,1,8,,1010
0,0,0,171010_1149,2,4,3,3,8,13,2,.83413738,2,,,,,.5,,1,27,,1008
0,0,0,171010_1149,2,4,4,1,6,8,2,.46260455,2,,,,,.66000003,,1,25,,1006
0,0,0,171010_1149,2,4,4,2,12,13,1,.40052176,2,,,,,.44,,1,22,,1012
0,0,0,171010_1149,2,4,4,3,4,17,5,.93246633,2,,,,,0,,1,17,,1004
0,0,0,171010_1149,2,4,5,1,11,17,5,.069708787,2,,,,,0,,0,21,,1011
0,0,0,171010_1149,2,4,5,2,9,15,2,.99557215,2,,,,,.5,,0,19,,1009
0,0,0,171010_1149,2,4,5,3,15,7,1,.81305665,2,,,,,.0099999998,,0,22,,1015
0,0,0,171010_1149,2,5,1,1,3,21,1,.77606452,2,,,,,.89999998,,1,16,,1003
0,0,0,171010_1149,2,5,1,2,5,7,2,.092170462,2,,,,,.80000001,,1,25,,1005
0,0,0,171010_1149,2,5,1,3,14,28,2,.47014785,2,,,,,.69,,1,23,,1014
0,0,0,171010_1149,2,5,2,1,13,5,5,.89399052,1,,,,,.1,,1,23,,1013
0,0,0,171010_1149,2,5,2,2,2,2,5,.074006043,1,,,,,1,,1,25,,1002
0,0,0,171010_1149,2,5,2,3,7,27,3,.58090955,1,,,,,.69999999,,1,14,,1007
0,0,0,171010_1149,2,5,3,1,16,13,4,.44648093,2,,,,,.44999999,,0,14,,1016
0,0,0,171010_1149,2,5,3,2,10,19,2,.49767789,2,,,,,.2,,0,18,,1010
0,0,0,171010_1149,2,5,3,3,8,13,2,.83413738,2,,,,,0,,0,15,,1008
0,0,0,171010_1149,2,5,4,1,6,8,2,.46260455,2,,,,,.5,,1,23,,1006
0,0,0,171010_1149,2,5,4,2,12,13,1,.40052176,2,,,,,.57999998,,1,17,,1012
0,0,0,171010_1149,2,5,4,3,4,17,5,.93246633,2,,,,,0,,1,27,,1004
0,0,0,171010_1149,2,5,5,1,11,17,5,.069708787,2,,,,,0,,0,28,,1011
0,0,0,171010_1149,2,5,5,2,9,15,2,.99557215,2,,,,,.5,,0,25,,1009
0,0,0,171010_1149,2,5,5,3,15,7,1,.81305665,2,,,,,.0099999998,,0,21,,1015
0,0,0,171010_1149,2,6,1,1,3,21,1,.77606452,2,,,,,.5,,0,27,,1003
0,0,0,171010_1149,2,6,1,2,5,7,2,.092170462,2,,,,,.30000001,,0,25,,1005
0,0,0,171010_1149,2,6,1,3,14,28,2,.47014785,2,,,,,.41999999,,0,20,,1014
0,0,0,171010_1149,2,6,2,1,13,5,5,.89399052,1,,,,,0,,1,26,,1013
0,0,0,171010_1149,2,6,2,2,2,2,5,.074006043,1,,,,,1,,1,28,,1002
0,0,0,171010_1149,2,6,2,3,7,27,3,.58090955,1,,,,,.69999999,,1,23,,1007
0,0,0,171010_1149,2,6,3,1,16,13,4,.44648093,2,,,,,.47999999,,0,26,,1016
0,0,0,171010_1149,2,6,3,2,10,19,2,.49767789,2,,,,,.1,,0,13,,1010
0,0,0,171010_1149,2,6,3,3,8,13,2,.83413738,2,,,,,0,,0,16,,1008
0,0,0,171010_1149,2,6,4,1,6,8,2,.46260455,2,,,,,.2,,0,22,,1006
0,0,0,171010_1149,2,6,4,2,12,13,1,.40052176,2,,,,,.74000001,,0,25,,1012
0,0,0,171010_1149,2,6,4,3,4,17,5,.93246633,2,,,,,0,,0,28,,1004
0,0,0,171010_1149,2,6,5,1,11,17,5,.069708787,2,,,,,0,,0,28,,1011
0,0,0,171010_1149,2,6,5,2,9,15,2,.99557215,2,,,,,.5,,0,26,,1009
0,0,0,171010_1149,2,6,5,3,15,7,1,.81305665,2,,,,,.0099999998,,0,25,,1015
0,0,0,171010_1149,2,7,1,1,3,21,1,.77606452,2,,,,,.1,,0,27,,1003
0,0,0,171010_1149,2,7,1,2,5,7,2,.092170462,2,,,,,.2,,0,27,,1005
0,0,0,171010_1149,2,7,1,3,14,28,2,.47014785,2,,,,,.36000001,,0,25,,1014
0,0,0,171010_1149,2,7,2,1,13,5,5,.89399052,1,,,,,.1,,1,21,,1013
0,0,0,171010_1149,2,7,2,2,2,2,5,.074006043,1,,,,,1,,1,21,,1002
0,0,0,171010_1149,2,7,2,3,7,27,3,.58090955,1,,,,,.69999999,,1,21,,1007
0,0,0,171010_1149,2,7,3,1,16,13,4,.44648093,2,,,,,.44,,0,10,,1016
0,0,0,171010_1149,2,7,3,2,10,19,2,.49767789,2,,,,,0,,0,20,,1010
0,0,0,171010_1149,2,7,3,3,8,13,2,.83413738,2,,,,,0,,0,22,,1008
0,0,0,171010_1149,2,7,4,1,6,8,2,.46260455,2,,,,,.40000001,,0,22,,1006
0,0,0,171010_1149,2,7,4,2,12,13,1,.40052176,2,,,,,.47999999,,0,25,,1012
0,0,0,171010_1149,2,7,4,3,4,17,5,.93246633,2,,,,,0,,0,29,,1004
0,0,0,171010_1149,2,7,5,1,11,17,5,.069708787,2,,,,,0,,1,28,,1011
0,0,0,171010_1149,2,7,5,2,9,15,2,.99557215,2,,,,,.5,,1,19,,1009
0,0,0,171010_1149,2,7,5,3,15,7,1,.81305665,2,,,,,.63999999,,1,23,,1015
0,0,0,171010_1149,2,8,1,1,3,21,1,.77606452,2,,,,,.5,,1,22,,1003
